"year","runtime","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1994,"110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"103",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"114",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"92",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"103",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1957,"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1936,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1949,"102",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1968,"25",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"113",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"10",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"94",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"114",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"132",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,"94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"114",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"95",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"75",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"113",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"93",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,"92",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"86",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"100",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"80",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"84",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1991,"98",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"158",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1996,"84",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"107",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997,"109",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"89",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"93",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"115",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"111",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1944,"114",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1963,"138",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"80",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"105",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1997,"94",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"104",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"101",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"88",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"94",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"119",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"95",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"103",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,"115",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1997,"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"101",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"102",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1995,"85",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"112",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"117",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,"104",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"114",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"88",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"106",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"94",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"126",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"89",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"96",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"129",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1947,"86",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1982,"86",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1995,"78",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"113",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"105",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1995,"90",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"99",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"99",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"80",0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,"101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,"74",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"80",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,"80",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"94",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1995,"117",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"109",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"90",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"93",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"121",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1993,"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1977,"128",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,"112",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"86",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"98",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"91",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1995,"118",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,"107",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"95",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1998,"89",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,"122",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"116",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"104",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1994,"87",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"134",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1940,"94",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1978,"86",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"95",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"135",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"91",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1939,"92",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1954,"116",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1932,"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1961,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1958,"86",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"106",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1995,"87",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"99",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1975,"97",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,"120",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"140",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1996,"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"90",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"90",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1994,"118",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"96",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1996,"93",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"90",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1971,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"99",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1994,"100",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1965,"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"123",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1997,"110",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"90",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,"162",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1997,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"92",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"89",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"90",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"100",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"100",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"114",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"100",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,"133",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1997,"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"88",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"123",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"100",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"93",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"102",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"109",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,"110",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1975,"91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,"104",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,"106",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,"89",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1992,"93",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"113",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"102",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1993,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"109",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,"118",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1994,"105",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1950,"113",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"52",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"93",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,"101",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1942,"99",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"95",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"101",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1994,"97",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1994,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"126",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1993,"107",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1976,"109",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"98",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"78",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"126",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"110",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"113",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"106",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"133",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"93",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"120",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"100",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"85",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"124",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"83",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,"100",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"97",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,"117",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,"96",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"100",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"109",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"83",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"86",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1974,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"130",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1993,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"87",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
