"year","runtime","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1997,"119","nm0006854","nm0001220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1998,"87","nm0298807","nm0003535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"135","nm0586482","nm0406534",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"122","nm0000816","nm0455207",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1995,"104","nm0002653","nm0378144",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1995,"106","nm0796124","nm0329304",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"51","nm0522844","nm0312442",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"93","nm0542752","nm0591160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,"91","nm0802617","nm0281969",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"108","nm0240995","nm0639321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"90","nm0000824","nm0242059",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"112","nm0001130","nm0003298",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0240797","nm0379056",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0769703","nm0769703",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,"117","nm0399737","nm0000552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"86","nm0787257","nm0787257",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"82","nm0001206","nm0820669",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"100","nm0797869","nm0646818",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"109","nm0550881","nm0000341",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1995,"102","nm0002083","nm0002083",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1995,"103","nm0519434","nm0317218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,"91","nm0164187","nm0005101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0909026","nm0909026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"98","nm0927074","nm0927074",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"106","nm0002120","nm0451884",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"115","nm0004838","nm0026671",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0002340","nm0002340",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,"97","nm0505230","nm0126406",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"101","nm0000824","nm0058302",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"107","nm0125803","nm0125803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"111","nm0001410","nm0111845",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"98","nm0336695","nm0336695",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"110","nm0000907","nm0560469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"89","nm0419884","nm0112488",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1994,"109","nm0422484","nm0236884",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"113","nm0619762","nm0842523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"108","nm0946811","nm0032318",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"94","nm0586198","nm0934483",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,"93","nm0398986","nm0398986",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0781842","nm0877425",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94","nm0563039","nm0551923",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"98","nm0000095","nm0000095",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"115","nm0000490","nm0000490",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"101","nm0000921","nm0026862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"95","nm0677953","nm0421084",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0881038","nm0455207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"99","nm0001382","nm0894156",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"108","nm0364578","nm0859469",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"91","nm0455214","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"95","nm0000118","nm0006894",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,"107","nm0001274","nm0032318",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"97","nm0000247","nm0679326",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1993,"140","nm0000231","nm0000231",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1994,"112","nm0001469","nm0001469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"104","nm0000095","nm0000095",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,"97","nm0400436","nm0400436",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1993,"109","nm0005436","nm0005436",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"112","nm0911486","nm0911486",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"125","nm0442241","nm0000341",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1994,"108","nm0611683","nm0462895",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"98","nm0320660","nm0001528",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"95","nm0004305","nm0053096",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"102","nm0258531","nm0258531",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"60","nm0045321","nm0045321",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"108","nm0001355","nm0800124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"95","nm0174374","nm0000850",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"88","nm0894812","nm0245499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"108","nm0000490","nm0663016",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0711114","nm0119542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0701592","nm0748874",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,"105","nm0000907","nm0840380",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,"130","nm0001023","nm0001023",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"107","nm0848414","nm0223320",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1996,"91","nm0399737","nm0005421",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"115","nm0878638","nm0878638",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"100","nm0934578","nm0090151",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"114","nm0003418","nm0092018",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"109","nm0381699","nm0121106",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"98","nm0393661","nm0926211",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"89","nm0375476","nm0375476",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,"101","nm0000118","nm0000118",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"110","nm0422484","nm0745087",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1996,"84","nm0225416","nm0171474",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"87","nm0152640","nm0000118",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1934,"107","nm0762263","nm0388755",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1939,"110","nm0523932","nm0000697",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,"135","nm0001008","nm0728307",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1985,"93","nm0477035","nm0938944",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0376487","nm0299301",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1996,"101","nm0001353","nm0001353",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1996,"91","nm0336726","nm0110778",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960,"134","nm0842582","nm0842582",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,"104","nm0059106","nm0909556",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"102","nm0109165","nm0109165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"108","nm0000158","nm0000158",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"93","nm0696309","nm0005082",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"112","nm0000199","nm0000636",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1944,"95","nm0229424","nm0151452",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1990,"107","nm0001716","nm0001801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"105","nm0191712","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,"87","nm0000419","nm0000419",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"85","nm0579690","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1992,"104","nm0001392","nm0001392",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,"91","nm0001392","nm0001392",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,"117","nm0000894","nm0000894",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1991,"129","nm0000464","nm0000464",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"75","nm0771652","nm0918904",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"97","nm0925474","nm0827750",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,"89","nm0910510","nm0045301",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,"114","nm0772259","nm0004111",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1988,"97","nm0001428","nm0019116",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,"89","nm0505152","nm0466473",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,"94","nm0001120","nm0094558",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0781842","nm0152501",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"105","nm0001188","nm0001188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"111","nm0006959","nm0255008",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100","nm0956537","nm0787570",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"109","nm0855035","nm0714203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"96","nm0001707","nm0001707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"93","nm0450387","nm0003032",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"109","nm0936673","nm0936673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"101","nm0139111","nm0139111",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"83","nm0005139","nm0005139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100","nm0001024","nm0001023",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"97","nm0711840","nm0169505",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"101","nm0104193","nm0011206",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"89","nm0818639","nm0909556",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,"124","nm0001460","nm0771512",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997,"115","nm0863387","nm0863387",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"115","nm0002140","nm0416556",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"101","nm0272704","nm0000390",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"106","nm0000464","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1998,"96","nm0152640","nm0465588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,"103","nm0000965","nm0388076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,"108","nm0501435","nm0501435",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"102","nm0001214","nm0001214",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100","nm0006845","nm0006845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"95","nm0502954","nm0095460",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"105","nm0558773","nm0792526",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1997,"93","nm0562645","nm0909556",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,"115","nm0818465","nm0398174",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"102","nm0331532","nm0000455",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"120","nm0000127","nm0932078",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1997,"112","nm0000382","nm0000382",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"101","nm0566506","nm0628399",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1997,"177","nm0000126","nm0001338",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"108","nm0000614","nm0000614",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"134","nm0000217","nm0558953",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"87","nm0867262","nm0698493",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"117","nm0001053","nm0001053",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1997,"119","nm0748928","nm0748928",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"88","nm0075626","nm0075626",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"111","nm0190859","nm0002042",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"132","nm0000788","nm0428630",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1998,"80","nm0409197","nm0409197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"82","nm0205542","nm0107366",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"111","nm0380980","nm0231639",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"128","nm0000198","nm0000198",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"94","nm0000914","nm0000914",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1998,"131","nm0000829","nm0400403",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"93","nm0477193","nm0010434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"108","nm0573796","nm0002983",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1998,"143","nm0001566","nm0561938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"130","nm0394280","nm0326040",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1998,"111","nm0000887","nm0465199",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1998,"114","nm0797869","nm0000694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"112","nm0000466","nm0000466",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"85","nm0001226","nm0825010",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"171","nm0155280","nm0523760",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"121","nm0000464","nm0000464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,"125","nm0955443","nm0867263",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"129","nm0000631","nm0317335",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"117","nm0001093","nm0311469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"92","nm0911486","nm0476065",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"103","nm0000264","nm0000264",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0281598","nm0281598",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1996,"100","nm0400486","nm0852430",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"107","nm0001112","nm0493369",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"96","nm0001239","nm0404396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"101","nm0262693","nm0445552",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"99","nm0001206","nm0820669",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"123","nm0001508","nm0778819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"122","nm0000915","nm0000915",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"108","nm0379179","nm0379179",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"105","nm0602104","nm0428630",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98","nm0760131","nm0583238",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"122","nm0733692","nm0330108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"92","nm0499724","nm0929186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"101","nm0450194","nm0557895",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"118","nm0001270","nm0486824",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"96","nm0000812","nm0000812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"128","nm0001508","nm0122950",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1963,"113","nm0002045","nm0832099",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1981,"83","nm0359457","nm0560329",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"168","nm0000108","nm0000108",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"79","nm0689385","nm0119405",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"117","nm0602104","nm0026862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"115","nm0343260","nm0193009",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"96","nm0000568","nm0558953",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995,"83","nm0911061","nm0000808",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"93","nm0000473","nm0481418",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"73","nm0444857","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"101","nm0000500","nm0000500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"110","nm0000914","nm0000914",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"105","nm0000487","nm0770005",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"133","nm0955443","nm0523760",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"103","nm0000500","nm0000500",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"131","nm0005139","nm0005139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"94","nm0006845","nm0006845",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"114","nm0638033","nm0000807",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"25","nm0382584","nm0000671",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"92","nm0410139","nm0060914",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"103","nm0002045","nm0314826",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1957,"115","nm0564970","nm0829330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1936,"102","nm0188669","nm0122364",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1949,"102","nm0467396","nm0372942",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1968,"25","nm0789313","nm0314788",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"113","nm0155093","nm0001160",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"96","nm0759368","nm0599291",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,"135","nm0000626","nm0000626",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"10","nm0005200","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0772259","nm0415425",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"97","nm0001226","nm0189610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"94","nm0053157","nm0179968",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"114","nm0541677","nm0650276",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"132","nm0423333","nm0291082",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,"94","nm0462895","nm0462895",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"114","nm0330360","nm0004332",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"95","nm0740213","nm0490417",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101","nm0482681","nm0272511",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95","nm0427468","nm0427468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"103","nm0181902","nm0316724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"101","nm0706182","nm0189105",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100","nm0125111","nm0107954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95","nm0002337","nm0084114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"105","nm0477129","nm0333804",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"75","nm0227540","nm0501729",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,"108","nm0741262","nm0741262",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"113","nm0340037","nm0679037",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0933604","nm0259255",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"93","nm0166256","nm0314788",0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,"92","nm0443181","nm0143944",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"86","nm0899854","nm0899854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"100","nm0805965","nm0805965",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0000601","nm0291253",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"80","nm0720304","nm0254402",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"107","nm0413875","nm0455207",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"98","nm0934578","nm0001357",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
